index,o_place,d_place,year,month,day,cnt,o_lat,o_lon,d_lat,d_lon
1421249,04013,49049,2020,1,1,1,33.406,-111.738,40.249,-111.672
1421980,20091,01025,2020,1,1,1,39.031,-94.848,31.534,-87.784
1422265,36047,36061,2020,1,1,370,40.66,-73.949,40.773,-73.972
1422268,26059,26059,2020,1,1,2,41.922,-84.625,41.922,-84.625
1422346,22113,22087,2020,1,1,1,29.841,-92.143,29.983,-90.011
1422459,10003,42017,2020,1,1,1,39.641,-75.703,40.102,-74.946
1422500,38015,36061,2020,1,1,1,46.83,-100.764,40.781,-73.969
1422696,04011,56021,2020,1,1,1,33.048,-109.095,41.135,-104.787
1423138,48215,48121,2020,1,1,1,26.261,-98.079,33.202,-97.115
1423206,08005,08123,2020,1,1,1,39.563,-104.893,40.477,-104.901
1423259,47093,47037,2020,1,1,2,35.982,-83.964,36.2,-86.792
1423366,47149,47187,2020,1,1,4,35.847,-86.41,35.915,-86.795
1423658,06037,55079,2020,1,1,2,34.021,-118.412,43.002,-87.934
1423769,48459,28105,2020,1,1,1,32.863,-95.104,33.457,-88.822
1423801,31055,48029,2020,1,1,1,41.256,-95.932,29.424,-98.488
1424151,47071,47157,2020,1,1,1,35.034,-88.347,35.143,-90.052
1424230,10003,24015,2020,1,1,1,39.602,-75.739,39.564,-75.991
1424313,25013,33005,2020,1,1,2,42.2,-72.627,42.934,-72.278
1424493,48439,06081,2020,1,1,1,32.94,-97.119,37.516,-122.295
1424705,06025,06037,2020,1,1,1,32.682,-115.497,33.995,-118.157
1425274,06075,36061,2020,1,1,1,37.771,-122.436,40.781,-73.969
1425963,22043,22017,2020,1,1,1,31.635,-92.543,32.461,-93.809
1426187,39049,39117,2020,1,1,37,39.987,-82.989,40.365,-82.669
1426230,19047,06075,2020,1,1,1,42.018,-95.353,37.771,-122.436
1426472,30111,30019,2020,1,1,1,45.788,-108.513,48.793,-105.421
1426878,41067,53037,2020,1,1,1,45.465,-122.762,47.273,-120.882
1426964,01015,13121,2020,1,1,4,33.697,-85.793,33.733,-84.442
1427092,17031,18075,2020,1,1,1,41.834,-87.732,40.401,-84.962
1427429,22087,48453,2020,1,1,2,29.983,-90.011,30.323,-97.755
1427633,12099,12073,2020,1,1,4,26.552,-80.13,30.476,-84.266
1428100,06077,06085,2020,1,1,3,37.895,-121.345,37.255,-121.783
1428383,37101,51013,2020,1,1,1,35.513,-78.342,38.869,-77.112
1428428,39035,36081,2020,1,1,1,41.496,-81.705,40.671,-73.831
1428493,39165,21015,2020,1,1,1,39.315,-84.221,38.999,-84.627
1428724,21111,39083,2020,1,1,1,38.2,-85.742,40.508,-82.238
1429686,34037,47037,2020,1,1,1,41.076,-74.519,36.2,-86.792
1429847,12043,12027,2020,1,1,1,26.892,-81.285,27.259,-81.706
1429927,51077,39169,2020,1,1,1,36.639,-81.358,40.816,-81.934
1430369,26163,08059,2020,1,1,1,42.259,-83.205,39.866,-105.054
1430442,05067,05119,2020,1,1,1,35.62,-91.267,34.752,-92.131
1430663,32003,04027,2020,1,1,1,36.061,-115.135,32.668,-114.585
1430683,29031,40109,2020,1,1,1,37.212,-89.694,35.469,-97.52
1431316,36063,36037,2020,1,1,1,43.039,-78.864,42.978,-77.984
1431648,24045,24047,2020,1,1,3,38.361,-75.508,38.248,-75.399
1431724,34019,34003,2020,1,1,1,40.5,-74.856,40.94,-74.132
1431866,13121,24003,2020,1,1,2,33.767,-84.433,39.079,-76.613
1431868,56039,16059,2020,1,1,1,43.788,-110.962,45.495,-114.143
1432134,11001,51085,2020,1,1,1,38.899,-77.014,37.888,-77.664
1432477,21047,13319,2020,1,1,1,36.662,-87.416,32.678,-83.174
1432673,47041,47041,2020,1,1,3,35.959,-85.816,35.959,-85.816
1433335,01051,01123,2020,1,1,1,32.536,-86.204,32.942,-85.964
1433387,51197,22033,2020,1,1,1,36.892,-80.82,30.408,-91.056
1433488,06025,40109,2020,1,1,1,32.787,-115.577,35.47,-97.358
1433582,24015,24510,2020,1,1,1,39.625,-75.837,39.285,-76.62
1433716,08069,40143,2020,1,1,1,40.367,-105.575,36.109,-95.914
1433802,36067,36067,2020,1,1,253,43.078,-76.151,43.08,-76.15
1433997,48203,48355,2020,1,1,1,32.596,-94.243,27.737,-97.432
1434022,06087,32031,2020,1,1,1,37.054,-122.012,39.512,-119.827
1434080,51036,51036,2020,1,1,1,37.317,-77.18,37.317,-77.18
1434359,36005,51059,2020,1,1,1,40.85,-73.849,38.805,-77.237
1434442,54039,54039,2020,1,1,104,38.348,-81.662,38.353,-81.67
1434585,39173,39147,2020,1,1,2,41.341,-83.569,41.122,-83.178
1434835,17187,17031,2020,1,1,1,40.931,-90.669,41.834,-87.732
1435334,34041,34039,2020,1,1,1,40.696,-75.175,40.662,-74.197
1435815,48165,48095,2020,1,1,1,32.716,-102.651,31.169,-100.077
1435823,39095,12057,2020,1,1,1,41.657,-83.575,27.997,-82.443
1435840,29043,29131,2020,1,1,2,37.052,-93.301,38.305,-92.437
1435891,42071,36081,2020,1,1,1,40.04,-76.3,40.671,-73.831
1435901,08005,06037,2020,1,1,2,39.617,-104.927,33.977,-118.412
1436352,17097,13121,2020,1,1,1,42.274,-88.136,33.757,-84.389
1436385,06007,06019,2020,1,1,7,39.684,-121.716,37.269,-119.307
1436541,08043,08101,2020,1,1,1,38.384,-105.12,38.339,-104.877
1436639,16047,48113,2020,1,1,1,42.776,-114.705,32.82,-96.762
1436738,01043,05119,2020,1,1,1,34.085,-87.07,34.722,-92.342
1437078,05053,05125,2020,1,1,1,34.22,-92.265,34.594,-92.575
1437124,06029,06083,2020,1,1,1,35.233,-119.272,34.43,-119.822
1437172,05081,48439,2020,1,1,1,33.631,-94.366,32.845,-97.134
1437601,06099,06075,2020,1,1,2,37.664,-120.987,37.774,-122.426
1438060,04013,36081,2020,1,1,1,33.553,-112.125,40.671,-73.831
1438289,27115,27053,2020,1,1,1,46.009,-92.898,44.949,-93.369
1438449,13077,13215,2020,1,1,1,33.356,-84.588,32.482,-84.917
1439268,29047,20091,2020,1,1,3,39.202,-94.551,38.957,-94.688
1440055,33017,33017,2020,1,1,49,43.257,-70.935,43.259,-70.932
1440253,34027,36081,2020,1,1,1,40.999,-74.347,40.671,-73.831
1440877,39061,06037,2020,1,1,2,39.134,-84.491,34.056,-118.4
1441012,45055,45063,2020,1,1,2,34.221,-80.686,34.061,-81.182
1441239,22005,48361,2020,1,1,1,30.285,-90.946,30.127,-93.701
1441413,51117,37001,2020,1,1,1,36.622,-78.566,36.067,-79.4
1441861,34017,24015,2020,1,1,1,40.764,-73.995,39.585,-75.832
1441934,25021,09009,2020,1,1,1,42.323,-71.142,41.501,-72.757
1442117,08041,08031,2020,1,1,3,38.842,-104.767,39.719,-104.936
1442219,06001,06075,2020,1,1,64,37.756,-122.185,37.769,-122.427
1442849,54091,51019,2020,1,1,1,39.307,-79.981,37.045,-79.479
1443216,39013,39117,2020,1,1,3,40.058,-80.798,40.365,-82.669
1443347,12011,53033,2020,1,1,1,26.136,-80.142,47.308,-122.334
1443621,34027,34027,2020,1,1,212,40.86,-74.487,40.858,-74.484
1443690,06037,04007,2020,1,1,1,33.809,-118.157,34.287,-111.657
1443726,09011,25021,2020,1,1,1,41.363,-71.957,42.061,-71.234
1443796,31079,31121,2020,1,1,1,40.901,-98.34,41.114,-98.006
1444381,13169,13169,2020,1,1,3,33.0,-83.523,33.0,-83.523
1444779,06073,04019,2020,1,1,3,32.845,-117.192,32.192,-110.937
1444857,06073,06007,2020,1,1,1,32.81,-117.105,39.747,-121.834
1444952,11001,29153,2020,1,1,1,38.899,-77.014,36.557,-92.434
1445732,17031,55087,2020,1,1,1,41.824,-87.847,44.278,-88.393
1446306,39115,39115,2020,1,1,1,39.666,-81.865,39.666,-81.865
1446348,37129,51760,2020,1,1,1,34.258,-77.888,37.53,-77.493
1446545,12105,36045,2020,1,1,1,28.017,-81.699,43.982,-75.603
1446589,45063,45063,2020,1,1,138,33.981,-81.183,33.982,-81.181
1446967,17031,48157,2020,1,1,1,41.834,-87.732,29.574,-95.509
1446973,18109,18063,2020,1,1,1,39.601,-86.34,39.767,-86.441
1447115,26075,12057,2020,1,1,1,42.246,-84.401,27.951,-82.457
1447401,20177,20159,2020,1,1,7,39.02,-95.701,38.498,-98.32
1447772,22071,48041,2020,1,1,1,29.987,-90.05,30.585,-96.292
1448663,48029,01073,2020,1,1,1,29.418,-98.541,33.542,-86.794
1449184,48035,48027,2020,1,1,1,31.711,-97.63,31.079,-97.754
1449371,12067,13315,2020,1,1,1,29.947,-82.997,31.945,-83.54
1449419,13021,47065,2020,1,1,1,32.849,-83.654,35.06,-85.09
1449421,40039,40039,2020,1,1,16,35.525,-98.771,35.525,-98.771
1449553,13241,13241,2020,1,1,5,34.865,-83.395,34.865,-83.395
1449587,08031,17019,2020,1,1,1,39.85,-104.674,40.107,-88.279
1449591,12097,47037,2020,1,1,1,28.32,-81.54,36.212,-86.694
1449664,01097,28047,2020,1,1,1,30.687,-88.125,30.46,-88.898
1449871,32003,13067,2020,1,1,1,36.233,-115.223,33.948,-84.532
1449978,06029,06037,2020,1,1,21,35.346,-119.049,34.1,-118.292
1450125,47125,47015,2020,1,1,5,36.555,-87.318,35.829,-86.0
1450305,48029,48273,2020,1,1,1,29.418,-98.541,27.501,-97.862
1450569,22001,22001,2020,1,1,19,30.322,-92.374,30.319,-92.384
1450658,42003,54097,2020,1,1,2,40.465,-80.026,38.92,-80.182
1451645,08035,08035,2020,1,1,120,39.478,-104.863,39.479,-104.864
1451943,51093,51550,2020,1,1,1,36.921,-76.547,36.716,-76.25
1451956,42035,50017,2020,1,1,1,41.0,-77.5,44.0,-72.7
1452161,20051,20009,2020,1,1,2,38.88,-99.322,38.368,-98.77
1452314,39173,39049,2020,1,1,2,41.387,-83.646,40.073,-82.996
1452503,26149,18039,2020,1,1,1,41.797,-85.637,41.68,-85.959
1453055,09011,09011,2020,1,1,135,41.413,-72.103,41.412,-72.097
1453239,17039,17039,2020,1,1,5,40.144,-88.963,40.144,-88.963
1453424,26139,39095,2020,1,1,1,42.788,-86.109,41.501,-83.718
1453633,29027,29131,2020,1,1,1,38.878,-91.943,38.305,-92.437
1453788,18091,17043,2020,1,1,1,41.713,-86.874,41.794,-87.97
1454293,30029,06037,2020,1,1,1,48.207,-114.33,34.021,-118.412
1454544,06037,29095,2020,1,1,1,34.162,-118.168,39.1,-94.559
1454639,48321,48201,2020,1,1,2,28.948,-96.099,29.832,-95.411
1454752,28161,28161,2020,1,1,3,34.155,-89.63,34.155,-89.63
1454932,13067,28049,2020,1,1,1,33.891,-84.467,32.259,-90.418
1455142,31053,31109,2020,1,1,1,41.445,-96.509,40.803,-96.697
1455471,25017,33017,2020,1,1,1,42.555,-71.448,43.217,-70.882
1455804,06085,06007,2020,1,1,1,37.005,-121.581,39.747,-121.834
1457145,19041,19041,2020,1,1,2,43.147,-95.161,43.147,-95.161
1457270,05119,48329,2020,1,1,1,34.736,-92.331,32.005,-102.099
1457350,55079,17043,2020,1,1,2,43.048,-87.941,41.748,-88.161
1457739,19153,29131,2020,1,1,1,41.576,-93.606,38.305,-92.437
1457743,01009,01001,2020,1,1,2,33.929,-86.494,32.576,-86.681
1457822,26065,26163,2020,1,1,3,42.691,-84.506,42.297,-83.236
1457928,37065,37065,2020,1,1,2,35.906,-77.558,35.906,-77.558
1458045,54079,54055,2020,1,1,1,38.595,-81.994,37.423,-81.008
1458623,37157,45019,2020,1,1,1,36.294,-79.709,33.0,-80.172
1458629,29213,29161,2020,1,1,1,36.644,-93.219,37.949,-91.772
1458636,45045,13319,2020,1,1,2,34.839,-82.331,32.678,-83.174
1458862,47141,47035,2020,1,1,1,36.14,-85.51,35.954,-85.042
1458891,18011,18063,2020,1,1,2,40.005,-86.386,39.767,-86.441
1458949,09011,09009,2020,1,1,11,41.44,-72.131,41.482,-72.772
1458978,21093,42101,2020,1,1,1,37.528,-86.063,39.984,-75.112
1459006,13121,13115,2020,1,1,2,33.767,-84.433,34.267,-85.194
1460081,36119,36081,2020,1,1,9,41.005,-73.812,40.691,-73.827
1460155,25025,53033,2020,1,1,1,42.314,-71.089,47.615,-122.331
1460260,32019,16001,2020,1,1,1,39.601,-119.21,43.598,-116.238
1460573,06039,06047,2020,1,1,1,37.115,-120.253,37.316,-120.472
1461189,21009,39061,2020,1,1,1,36.886,-85.996,39.187,-84.658
1461266,22017,22125,2020,1,1,8,32.479,-93.814,30.937,-91.401
1461657,34023,36085,2020,1,1,3,40.463,-74.446,40.591,-74.132
1461698,54035,54035,2020,1,1,5,38.923,-81.751,38.923,-81.751
1461705,05031,17031,2020,1,1,1,35.829,-90.697,41.877,-87.622
1461760,22051,22005,2020,1,1,1,29.873,-90.031,30.187,-90.66
1461786,37097,37021,2020,1,1,1,35.568,-80.865,35.539,-82.567
1461994,04013,25021,2020,1,1,1,33.282,-111.881,42.182,-71.196
1462061,06085,48029,2020,1,1,1,37.338,-121.886,29.424,-98.494
1462093,08031,56021,2020,1,1,2,39.714,-104.922,41.142,-104.827
1462102,25021,08031,2020,1,1,1,42.079,-71.408,39.714,-104.922
1462509,37001,37151,2020,1,1,2,36.004,-79.314,35.867,-79.926
1462643,51033,51033,2020,1,1,3,38.019,-77.554,38.019,-77.554
1463030,05061,48201,2020,1,1,1,34.088,-93.815,29.838,-95.446
1463218,19021,19169,2020,1,1,1,42.645,-95.202,41.938,-93.39
1463329,19145,19169,2020,1,1,1,40.752,-95.367,41.938,-93.39
1463583,35006,29063,2020,1,1,1,34.813,-108.566,39.887,-94.53
1463802,10003,25025,2020,1,1,1,39.619,-75.681,42.314,-71.089
1463940,48053,48451,2020,1,1,1,30.605,-98.406,31.441,-100.453
1464224,39035,42013,2020,1,1,1,41.385,-81.735,40.289,-78.461
1464352,17179,17161,2020,1,1,1,40.686,-89.542,41.487,-90.486
1464775,06079,06001,2020,1,1,3,35.466,-120.73,37.641,-122.086
1464854,48201,06013,2020,1,1,1,29.838,-95.446,37.945,-122.312
1465090,19169,19169,2020,1,1,58,42.024,-93.627,42.028,-93.621
1465669,06019,06029,2020,1,1,2,36.808,-119.709,35.347,-119.025
1465672,47037,47189,2020,1,1,11,36.192,-86.755,36.215,-86.494
1465815,12086,13135,2020,1,1,1,25.476,-80.466,33.781,-84.041
1466037,34035,04013,2020,1,1,1,40.608,-74.48,33.393,-111.928
1466080,50021,36115,2020,1,1,1,43.594,-73.262,43.529,-73.361
1466116,28033,28107,2020,1,1,1,34.942,-90.008,34.309,-89.95
1466525,45041,45041,2020,1,1,69,34.154,-79.766,34.155,-79.772
1466694,55025,55057,2020,1,1,1,43.108,-89.526,43.704,-90.187
1466889,37135,37063,2020,1,1,8,35.99,-79.067,35.989,-78.918
1466907,06087,06081,2020,1,1,3,36.975,-122.002,37.558,-122.363
1466939,51023,51023,2020,1,1,1,37.361,-79.854,37.361,-79.854
1467343,19061,19149,2020,1,1,1,42.488,-90.732,42.794,-96.166
1467790,18081,26081,2020,1,1,1,39.379,-85.978,42.956,-85.641
1467964,04001,04001,2020,1,1,1,33.974,-109.566,33.974,-109.566
1468010,21123,21093,2020,1,1,3,37.54,-85.765,37.784,-85.805
1468136,54097,17031,2020,1,1,1,38.99,-80.235,41.834,-87.732
1468370,24027,24031,2020,1,1,6,39.192,-76.843,39.058,-77.071
1468422,04013,51013,2020,1,1,1,33.553,-112.125,38.881,-77.102
1468800,12021,12071,2020,1,1,7,26.22,-81.726,26.502,-81.824
1469377,26015,26077,2020,1,1,2,42.574,-85.38,42.282,-85.569
1469845,16011,16085,2020,1,1,1,43.185,-112.357,44.913,-116.12
1470045,36061,29095,2020,1,1,1,40.781,-73.969,39.088,-94.378
1470099,38035,38015,2020,1,1,1,47.925,-97.033,46.831,-100.813
1470162,48029,13319,2020,1,1,1,29.418,-98.541,32.678,-83.174
1470202,47001,47015,2020,1,1,5,36.05,-84.185,35.831,-85.979
1470205,20137,09009,2020,1,1,1,40.0,-100.0,41.311,-72.927
1470238,42017,42079,2020,1,1,1,40.127,-74.774,41.324,-75.744
1470243,06107,49057,2020,1,1,1,36.319,-119.32,41.172,-111.949
1470478,18151,26049,2020,1,1,1,41.533,-84.936,43.013,-83.644
1470804,17091,17075,2020,1,1,1,41.173,-87.92,40.777,-87.731
1470820,34035,36061,2020,1,1,6,40.568,-74.526,40.764,-73.979
1470897,42133,24033,2020,1,1,1,39.866,-76.504,38.781,-77.017
1471352,48091,48091,2020,1,1,78,29.707,-98.142,29.706,-98.14
1471620,48201,12073,2020,1,1,1,29.838,-95.446,30.476,-84.266
1471804,40079,40079,2020,1,1,7,35.053,-94.621,35.053,-94.621
1472090,22075,22051,2020,1,1,2,29.837,-90.022,29.913,-90.082
1472809,06085,06047,2020,1,1,3,37.26,-121.69,37.202,-120.857
1472877,24003,42003,2020,1,1,1,38.97,-76.511,40.431,-79.981
1473073,29021,20045,2020,1,1,1,39.8,-94.85,38.967,-95.236
1473084,09001,25021,2020,1,1,1,41.165,-73.333,42.323,-71.142
1473086,53021,41059,2020,1,1,1,46.246,-119.132,45.845,-119.293
1473096,36081,39173,2020,1,1,1,40.671,-73.831,41.347,-83.512
1473709,48029,36059,2020,1,1,1,29.418,-98.541,40.698,-73.65
1474607,47157,12011,2020,1,1,1,35.134,-89.922,25.976,-80.307
1474728,48453,06037,2020,1,1,6,30.304,-97.752,34.052,-118.306
1475036,51097,51700,2020,1,1,1,37.848,-77.044,37.09,-76.508
1475094,48453,48477,2020,1,1,1,30.323,-97.755,30.081,-96.601
1475128,12073,12001,2020,1,1,1,30.476,-84.266,29.673,-82.33
1475609,34019,34035,2020,1,1,5,40.556,-74.848,40.569,-74.618
1475678,42079,42035,2020,1,1,6,41.205,-75.898,41.118,-77.605
1475700,13089,13063,2020,1,1,4,33.757,-84.242,33.578,-84.323
1476092,04017,04025,2020,1,1,2,34.602,-110.364,34.168,-111.932
1476410,36079,36005,2020,1,1,1,41.368,-73.862,40.85,-73.849
1476511,22057,22051,2020,1,1,1,29.795,-90.833,30.001,-90.179
1476557,29229,34039,2020,1,1,1,37.475,-92.662,40.638,-74.185
1476695,42051,42035,2020,1,1,4,39.917,-79.826,41.118,-77.605
1476872,24033,51760,2020,1,1,3,38.972,-76.865,37.529,-77.499
1476890,20099,48113,2020,1,1,1,37.007,-95.293,32.82,-96.762
1476965,51710,12095,2020,1,1,1,36.895,-76.256,28.502,-81.368
1477005,01097,01101,2020,1,1,2,30.659,-88.137,32.363,-86.262
1477074,54011,39087,2020,1,1,2,38.409,-82.382,38.464,-82.596
1477497,40035,40035,2020,1,1,5,36.682,-95.16,36.69,-95.148
1477784,18033,18033,2020,1,1,6,41.369,-85.077,41.37,-85.076
1478498,39049,39141,2020,1,1,1,40.038,-82.866,39.335,-83.006
1478790,17163,29510,2020,1,1,6,38.539,-90.054,38.657,-90.248
1479318,45045,12031,2020,1,1,2,34.959,-82.314,30.325,-81.642
1479333,37129,51083,2020,1,1,1,34.223,-77.912,36.693,-79.026
1479492,05129,40027,2020,1,1,1,36.042,-92.433,35.148,-97.394
1479968,06017,06013,2020,1,1,3,38.864,-120.287,37.835,-122.033
1479972,05115,47037,2020,1,1,1,35.494,-93.073,36.2,-86.792
1480617,13057,17091,2020,1,1,1,34.241,-84.499,41.103,-87.871
1480631,24033,42091,2020,1,1,1,38.873,-76.925,40.024,-75.315
1480724,51013,24027,2020,1,1,1,38.881,-77.102,39.136,-76.868
1480821,48453,12057,2020,1,1,1,30.323,-97.755,27.997,-82.443
1480960,39093,39103,2020,1,1,2,41.402,-82.154,41.153,-81.841
1481070,06073,36061,2020,1,1,1,32.634,-117.022,40.758,-73.986
1481100,48039,48321,2020,1,1,1,29.064,-95.58,28.989,-95.929
1481305,10001,10001,2020,1,1,68,39.156,-75.535,39.156,-75.534
1481317,17027,18023,2020,1,1,1,38.599,-89.526,40.389,-86.555
1481814,37067,37119,2020,1,1,2,36.045,-80.315,35.209,-80.847
1481995,40109,36061,2020,1,1,1,35.477,-97.512,40.762,-73.974
1482200,13245,39117,2020,1,1,1,33.441,-82.063,40.365,-82.669
1482447,56035,01083,2020,1,1,1,42.568,-109.212,34.682,-86.981
1482619,06009,06029,2020,1,1,2,38.175,-120.796,35.239,-118.737
1483347,48249,48095,2020,1,1,7,27.749,-98.073,31.169,-100.077
1483689,48121,48209,2020,1,1,1,33.042,-96.992,29.896,-97.935
1483698,18131,18097,2020,1,1,1,41.07,-86.604,39.909,-86.223
1483836,54067,36061,2020,1,1,1,38.166,-80.668,40.781,-73.969
1484220,47023,47149,2020,1,1,1,35.375,-88.795,35.847,-86.41
1484266,34013,34005,2020,1,1,5,40.799,-74.244,40.073,-74.724
1484364,42077,42035,2020,1,1,12,40.605,-75.515,41.118,-77.605
1484373,17031,17115,2020,1,1,1,42.135,-87.982,40.0,-89.0
1484453,31119,31119,2020,1,1,10,42.025,-97.417,42.025,-97.417
1484524,42037,36047,2020,1,1,1,41.212,-76.386,40.655,-73.949
1484544,42003,42051,2020,1,1,1,40.477,-80.101,40.008,-79.904
1484782,47185,47141,2020,1,1,1,35.947,-85.48,36.14,-85.51
1485345,18145,17031,2020,1,1,1,39.539,-85.645,41.834,-87.732
1485385,44003,25025,2020,1,1,1,41.645,-71.689,42.328,-71.078
1485876,45051,51840,2020,1,1,2,33.688,-78.937,39.168,-78.169
1486820,17019,18161,2020,1,1,1,39.993,-88.344,39.678,-84.98
1486876,45019,53033,2020,1,1,1,32.776,-79.931,47.606,-122.332
1486951,51099,37035,2020,1,1,1,38.261,-77.271,35.655,-81.111
1487063,05125,51540,2020,1,1,1,34.596,-92.489,38.029,-78.477
1487477,49023,49035,2020,1,1,1,39.766,-111.627,40.75,-111.885
1487711,32011,06013,2020,1,1,1,39.256,-116.019,37.931,-121.716
1488094,48085,06037,2020,1,1,1,33.248,-96.794,33.995,-118.475
1488123,06017,06061,2020,1,1,6,38.826,-120.403,38.933,-120.86
1488174,17101,17101,2020,1,1,4,38.721,-87.695,38.714,-87.686
1488301,51153,51087,2020,1,1,1,38.646,-77.359,37.641,-77.499
1488517,13281,13179,2020,1,1,1,34.886,-83.783,31.879,-81.608
1488811,48029,48323,2020,1,1,1,29.416,-98.479,28.713,-100.481
1489140,36025,36061,2020,1,1,1,42.27,-74.579,40.781,-73.969
1489657,39095,39173,2020,1,1,15,41.641,-83.59,41.543,-83.582
1489737,49035,12099,2020,1,1,1,40.766,-111.917,26.374,-80.135
1489935,48491,48471,2020,1,1,1,30.535,-97.552,30.706,-95.547
1489962,51107,51011,2020,1,1,1,38.949,-77.448,37.522,-78.854
1490019,39001,04013,2020,1,1,1,38.888,-83.404,33.405,-111.941
1490113,55105,55055,2020,1,1,1,42.733,-88.946,42.919,-88.852
1490293,29085,20091,2020,1,1,1,38.03,-93.493,38.932,-94.675
1490410,12021,12095,2020,1,1,2,26.086,-81.753,28.511,-81.462
1490956,12001,01001,2020,1,1,1,29.673,-82.33,32.576,-86.681
1491127,09007,34039,2020,1,1,1,41.356,-72.455,40.698,-74.298
1492569,37119,37071,2020,1,1,18,35.218,-80.855,35.259,-81.097
1492582,23019,23011,2020,1,1,2,44.801,-68.778,44.311,-69.779
1492834,36057,36091,2020,1,1,1,42.941,-74.197,43.019,-73.727
1492877,48015,48039,2020,1,1,2,29.9,-96.299,29.347,-95.483
1493598,13121,47065,2020,1,1,1,33.658,-84.475,35.133,-85.111
1493710,36029,48201,2020,1,1,1,42.919,-78.88,29.838,-95.446
1494250,29095,29165,2020,1,1,7,39.101,-94.558,39.271,-94.732
1494681,48375,48439,2020,1,1,2,35.211,-101.816,32.817,-97.108
1494773,19187,19169,2020,1,1,1,42.507,-94.182,41.938,-93.39
1494968,13013,13135,2020,1,1,2,34.111,-83.817,34.061,-83.987
1495022,36047,12011,2020,1,1,1,40.655,-73.949,26.028,-80.328
1495489,34033,44009,2020,1,1,1,39.629,-75.498,41.431,-71.471
1495737,48281,48453,2020,1,1,1,31.067,-98.186,30.323,-97.755
1495854,35049,35049,2020,1,1,71,35.658,-105.996,35.656,-105.993
1496222,25017,25015,2020,1,1,1,42.357,-71.399,42.368,-72.505
1496252,47093,47001,2020,1,1,5,35.982,-83.978,36.053,-84.192
1496329,51147,51163,2020,1,1,2,37.298,-78.395,38.003,-79.421
1496334,17043,32003,2020,1,1,1,41.852,-88.113,36.061,-115.135
1496403,18141,18089,2020,1,1,1,41.684,-86.231,41.5,-87.472
1496613,54033,54061,2020,1,1,1,39.281,-80.345,39.63,-79.928
1496942,21073,45019,2020,1,1,1,38.24,-84.805,32.788,-80.197
1496984,21111,21117,2020,1,1,2,38.196,-85.722,39.03,-84.517
1497012,53033,21111,2020,1,1,1,47.632,-122.219,38.196,-85.722
1497197,22071,22105,2020,1,1,1,30.023,-90.047,30.449,-90.427
1497339,34017,42003,2020,1,1,1,40.731,-74.047,40.431,-79.981
1497624,48453,24013,2020,1,1,1,30.352,-97.718,39.364,-76.925
1498006,51710,24033,2020,1,1,1,36.857,-76.288,38.786,-77.026
1498579,47037,22125,2020,1,1,1,36.2,-86.792,30.937,-91.401
1499275,22121,22121,2020,1,1,16,30.424,-91.234,30.43,-91.24
1499849,40143,05007,2020,1,1,1,36.109,-95.914,36.183,-94.528
1499956,42095,42043,2020,1,1,1,40.625,-75.367,40.274,-76.645
1500061,39093,26163,2020,1,1,1,41.424,-82.223,42.206,-83.205
1500108,01001,25017,2020,1,1,1,32.7,-86.7,42.374,-71.117
1500308,06037,12011,2020,1,1,3,34.066,-118.208,26.15,-80.146
1500626,37151,37183,2020,1,1,2,35.65,-79.875,35.844,-78.658
1500657,51075,51087,2020,1,1,1,37.827,-78.064,37.628,-77.587
1500666,04012,04025,2020,1,1,2,34.146,-114.299,34.168,-111.932
